tid,label,day,hour,poi,lat,lon
667887,108131,Friday,6,642246,57.7097854079,11.9714911398
667887,108131,Friday,6,647211,57.7078462198,11.984695057
667887,108131,Friday,10,241242,57.70882016,11.98458474
667887,108131,Friday,15,159308,57.7087328019,11.9741213322
667887,108131,Friday,17,466732,58.2842781167,12.2849885333
667887,108131,Friday,19,999198,58.2800557054,12.3162961006
667887,108131,Saturday,7,817130,58.3127013216,12.3085284233
667887,108131,Saturday,9,904039,58.3122786434,12.3061788082
667887,108131,Saturday,10,999198,58.2800557054,12.3162961006
667887,108131,Saturday,14,999198,58.2800557054,12.3162961006
667887,108131,Saturday,15,352642,58.2838969339,12.3140645027
667887,108131,Sunday,10,999198,58.2800557054,12.3162961006
667887,108131,Sunday,17,1018708,58.2870743333,12.3114576667
667887,108131,Sunday,17,352642,58.2838969339,12.3140645027
667887,108131,Sunday,18,999198,58.2800557054,12.3162961006
667887,108131,Monday,4,160030,58.2875008795,12.2987866402
667887,108131,Monday,6,647211,57.7078462198,11.984695057
667887,108131,Monday,14,63842,57.7095352165,11.9736385345
667887,108131,Monday,16,999198,58.2800557054,12.3162961006
667887,108131,Monday,18,878804,58.2881973744,12.3103040457
667887,108131,Monday,21,999198,58.2800557054,12.3162961006
667887,108131,Tuesday,6,177312,57.77912873,14.15988075
667887,108131,Tuesday,21,999198,58.2800557054,12.3162961006
667887,108131,Wednesday,5,112198,57.7089448703,11.9729411602
667887,108131,Wednesday,6,647211,57.7078462198,11.984695057
667887,108131,Wednesday,15,63842,57.7095352165,11.9736385345
667888,108131,Friday,11,112875,59.3793033333,13.4194374
667888,108131,Sunday,17,352642,58.2838969339,12.3140645027
667888,108131,Monday,6,647211,57.7078462198,11.984695057
667888,108131,Monday,9,241242,57.70882016,11.98458474
667888,108131,Monday,14,63842,57.7095352165,11.9736385345
667888,108131,Monday,16,999198,58.2800557054,12.3162961006
667888,108131,Monday,18,859144,58.2852956918,12.2854936123
667888,108131,Monday,19,878804,58.2881973744,12.3103040457
667888,108131,Monday,20,999198,58.2800557054,12.3162961006
667888,108131,Tuesday,6,160030,58.2875008795,12.2987866402
667888,108131,Tuesday,9,647211,57.7078462198,11.984695057
667888,108131,Tuesday,9,1033787,57.7113744009,11.9884692247
667888,108131,Tuesday,19,999198,58.2800557054,12.3162961006
667888,108131,Wednesday,6,647211,57.7078462198,11.984695057
667888,108131,Wednesday,14,159308,57.7087328019,11.9741213322
667888,108131,Wednesday,18,859144,58.2852956918,12.2854936123
667888,108131,Thursday,6,647211,57.7078462198,11.984695057
667888,108131,Thursday,10,171461,57.7098892167,11.9848397667
667888,108131,Thursday,15,878804,58.2881973744,12.3103040457
667893,108131,Friday,13,904039,58.3122786434,12.3061788082
667893,108131,Sunday,17,999198,58.2800557054,12.3162961006
667893,108131,Monday,11,385002,58.274786735,12.3201799393
667893,108131,Monday,12,609653,58.2824701833,12.2864957
667893,108131,Monday,14,352642,58.2838969339,12.3140645027
667893,108131,Monday,15,999198,58.2800557054,12.3162961006
667893,108131,Tuesday,10,160030,58.2875008795,12.2987866402
667893,108131,Tuesday,20,63842,57.7095352165,11.9736385345
667893,108131,Wednesday,16,999198,58.2800557054,12.3162961006
667893,108131,Thursday,15,999198,58.2800557054,12.3162961006
667894,108131,Sunday,13,843046,58.2888508,12.3094933167
667894,108131,Sunday,14,999198,58.2800557054,12.3162961006
667894,108131,Monday,14,189183,58.2853993667,12.2904551333
667894,108131,Monday,16,999198,58.2800557054,12.3162961006
667894,108131,Tuesday,14,817130,58.3127013216,12.3085284233
667894,108131,Tuesday,14,228225,58.3138058968,12.3096013069
667894,108131,Tuesday,14,110471,58.3158120777,12.3067045212
667894,108131,Wednesday,14,506432,58.28030622,12.29778981
667894,108131,Wednesday,14,352642,58.2838969339,12.3140645027
667894,108131,Wednesday,15,999198,58.2800557054,12.3162961006
667894,108131,Thursday,12,69424,58.3543357073,11.8107748032
667894,108131,Thursday,14,999198,58.2800557054,12.3162961006
667895,108131,Friday,16,352642,58.2838969339,12.3140645027
667895,108131,Friday,17,999198,58.2800557054,12.3162961006
667895,108131,Saturday,17,352642,58.2838969339,12.3140645027
667895,108131,Saturday,17,999198,58.2800557054,12.3162961006
667895,108131,Sunday,12,817130,58.3127013216,12.3085284233
667895,108131,Sunday,12,859405,58.31304425,12.30425882
667895,108131,Sunday,13,471236,58.31308895,12.3041175
667895,108131,Monday,18,110471,58.3158120777,12.3067045212
667895,108131,Tuesday,10,189183,58.2853993667,12.2904551333
667895,108131,Tuesday,11,999198,58.2800557054,12.3162961006
667895,108131,Wednesday,13,1153544,59.1676590165,12.8318595886
667895,108131,Thursday,15,1153544,59.1676590165,12.8318595886
667897,108131,Friday,9,523170,58.97369255,12.6225551667
667897,108131,Friday,11,999198,58.2800557054,12.3162961006
667897,108131,Friday,13,859144,58.2852956918,12.2854936123
667897,108131,Friday,16,999198,58.2800557054,12.3162961006
667897,108131,Saturday,17,593942,58.6983487333,12.4476695167
667897,108131,Saturday,18,1153544,59.1676590165,12.8318595886
667897,108131,Sunday,15,1153544,59.1676590165,12.8318595886
667897,108131,Wednesday,15,1153544,59.1676590165,12.8318595886
667897,108131,Thursday,12,352642,58.2838969339,12.3140645027
667897,108131,Thursday,13,843046,58.2888508,12.3094933167
667897,108131,Thursday,14,999198,58.2800557054,12.3162961006
667898,108131,Friday,16,1153544,59.1676590165,12.8318595886
667898,108131,Sunday,10,162780,59.3678646333,13.1451694167
667898,108131,Sunday,11,996715,59.7136368167,14.1562922667
667898,108131,Tuesday,15,708417,59.1851687667,13.0139843833
667898,108131,Tuesday,16,1153544,59.1676590165,12.8318595886
667898,108131,Wednesday,12,1153544,59.1676590165,12.8318595886
667898,108131,Wednesday,17,222961,59.1327347167,12.9165192667
667898,108131,Wednesday,18,160030,58.2875008795,12.2987866402
667898,108131,Wednesday,19,999198,58.2800557054,12.3162961006
667898,108131,Thursday,11,471236,58.31308895,12.3041175
667898,108131,Thursday,12,904039,58.3122786434,12.3061788082
667898,108131,Thursday,13,999198,58.2800557054,12.3162961006
667898,108131,Thursday,16,878804,58.2881973744,12.3103040457
667899,108131,Friday,9,609653,58.2824701833,12.2864957
667899,108131,Friday,9,352642,58.2838969339,12.3140645027
667899,108131,Friday,10,999198,58.2800557054,12.3162961006
667899,108131,Friday,12,133790,58.3107062362,12.3156738281
667899,108131,Friday,12,680670,58.3139135167,12.3034435167
667899,108131,Friday,13,999198,58.2800557054,12.3162961006
667899,108131,Saturday,10,352642,58.2838969339,12.3140645027
667899,108131,Saturday,10,999198,58.2800557054,12.3162961006
667899,108131,Sunday,16,999198,58.2800557054,12.3162961006
667899,108131,Monday,11,100015,57.7744379833,12.0013525333
667899,108131,Monday,14,647211,57.7078462198,11.984695057
667899,108131,Monday,16,999198,58.2800557054,12.3162961006
667899,108131,Tuesday,15,352642,58.2838969339,12.3140645027
667899,108131,Tuesday,15,999198,58.2800557054,12.3162961006
667899,108131,Wednesday,10,910796,58.2870519161,12.2898709774
667899,108131,Wednesday,14,352642,58.2838969339,12.3140645027
667899,108131,Thursday,13,999198,58.2800557054,12.3162961006
667901,108131,Sunday,11,247869,62.7982308358,17.9382705688
667901,108131,Wednesday,8,1102150,62.5105227167,17.3642063333
667901,108131,Wednesday,8,141092,62.4468326833,17.3374872
667901,108131,Wednesday,8,134899,62.4459073779,17.3350954056
667901,108131,Wednesday,9,523322,62.30078065,17.3765503333
667901,108131,Wednesday,9,1103596,62.2181691667,17.3724273167
667901,108131,Wednesday,9,503889,61.9386385167,17.2195674333
667901,108131,Wednesday,10,647261,61.07520639,16.9654898
667901,108131,Wednesday,11,278774,60.6678219167,17.0800485833
667901,108131,Wednesday,12,604831,60.62598575,16.9079218833
667901,108131,Wednesday,12,294509,60.5457261333,16.2874782167
667901,108131,Wednesday,13,103527,60.6036167833,15.6419949167
667901,108131,Wednesday,13,189833,60.5143957209,15.5441951752
667901,108131,Wednesday,13,75147,60.4835201097,15.4258346558
667901,108131,Thursday,15,572434,59.14006,12.938945
667902,108131,Friday,11,999198,58.2800557054,12.3162961006
667902,108131,Friday,12,910796,58.2870519161,12.2898709774
667902,108131,Friday,15,999198,58.2800557054,12.3162961006
667902,108131,Monday,4,160030,58.2875008795,12.2987866402
667902,108131,Monday,5,362260,57.9599321979,12.1204090118
667902,108131,Monday,5,1348802,57.838927717,12.009208333
667902,108131,Monday,6,63842,57.7095352165,11.9736385345
667902,108131,Monday,7,647211,57.7078462198,11.984695057
667902,108131,Monday,10,241242,57.70882016,11.98458474
667902,108131,Monday,14,990723,57.709603994,11.9847214222
667902,108131,Monday,14,400815,57.70804196,11.96982681
667902,108131,Wednesday,5,112198,57.7089448703,11.9729411602
667902,108131,Wednesday,17,999198,58.2800557054,12.3162961006
667902,108131,Thursday,14,81461,57.7102459117,11.9719862938
667904,108131,Monday,9,514580,57.70897698,11.98444122
667904,108131,Monday,14,1319241,57.7074374379,11.9739443064
667904,108131,Monday,14,63842,57.7095352165,11.9736385345
667904,108131,Monday,16,352642,58.2838969339,12.3140645027
667904,108131,Tuesday,9,84045,57.7082971979,11.9690895081
667904,108131,Tuesday,10,1437258,57.707311507,11.969693657
667904,108131,Wednesday,13,430206,58.2890799575,12.2920274734
667904,108131,Thursday,10,241242,57.70882016,11.98458474
667904,108131,Thursday,17,151501,57.7071432333,11.9687954833
667904,108131,Thursday,19,159308,57.7087328019,11.9741213322
667909,108131,Friday,13,647211,57.7078462198,11.984695057
667909,108131,Friday,13,63842,57.7095352165,11.9736385345
667909,108131,Friday,15,999198,58.2800557054,12.3162961006
667909,108131,Saturday,10,245770,58.31287555,12.3078734
667909,108131,Saturday,10,172939,58.35060945,11.80741465
667909,108131,Saturday,15,999198,58.2800557054,12.3162961006
667909,108131,Saturday,17,352642,58.2838969339,12.3140645027
667909,108131,Sunday,8,172939,58.35060945,11.80741465
667909,108131,Sunday,10,385002,58.274786735,12.3201799393
667909,108131,Sunday,12,172939,58.35060945,11.80741465
667909,108131,Sunday,12,362590,58.3518250662,11.8048095703
667909,108131,Sunday,15,352642,58.2838969339,12.3140645027
667909,108131,Monday,14,63842,57.7095352165,11.9736385345
667909,108131,Tuesday,16,352642,58.2838969339,12.3140645027
667909,108131,Tuesday,16,999198,58.2800557054,12.3162961006
672754,108841,Friday,2,1433830,-33.3824418026,-70.5827915668
672754,108841,Friday,4,1505587,-33.42497861,-70.57836014
672754,108841,Friday,22,1508382,-33.438115337,-70.64556795
672754,108841,Friday,23,1149765,-33.4239018167,-70.5793990333
672754,108841,Sunday,6,1505587,-33.42497861,-70.57836014
672754,108841,Sunday,17,1149765,-33.4239018167,-70.5793990333
672754,108841,Sunday,17,1505587,-33.42497861,-70.57836014
672754,108841,Sunday,19,468289,-33.3908106,-70.54559493
672754,108841,Monday,1,1505587,-33.42497861,-70.57836014
672754,108841,Monday,14,1505587,-33.42497861,-70.57836014
672754,108841,Tuesday,22,1508382,-33.438115337,-70.64556795
672754,108841,Tuesday,23,1505587,-33.42497861,-70.57836014
672754,108841,Wednesday,22,1149765,-33.4239018167,-70.5793990333
672754,108841,Thursday,1,1433830,-33.3824418026,-70.5827915668
672754,108841,Thursday,2,1505587,-33.42497861,-70.57836014
672755,108841,Saturday,0,1149765,-33.4239018167,-70.5793990333
672755,108841,Saturday,1,1505587,-33.42497861,-70.57836014
672755,108841,Sunday,20,1505587,-33.42497861,-70.57836014
672755,108841,Sunday,21,1503700,-33.429494383,-70.579622617
672755,108841,Monday,11,1505587,-33.42497861,-70.57836014
672755,108841,Monday,21,1508407,-33.439240664,-70.647157232
672755,108841,Tuesday,0,1149765,-33.4239018167,-70.5793990333
672755,108841,Tuesday,0,1505587,-33.42497861,-70.57836014
672755,108841,Tuesday,11,1505587,-33.42497861,-70.57836014
672755,108841,Tuesday,23,1149765,-33.4239018167,-70.5793990333
672755,108841,Wednesday,0,1505587,-33.42497861,-70.57836014
672755,108841,Thursday,1,1149765,-33.4239018167,-70.5793990333
672756,108841,Friday,11,1505587,-33.42497861,-70.57836014
672756,108841,Friday,12,2538415,-33.4367464,-70.63523465
672756,108841,Friday,19,1508407,-33.439240664,-70.647157232
672756,108841,Friday,22,2538421,-33.436836983,-70.636479333
672756,108841,Friday,22,1149765,-33.4239018167,-70.5793990333
672756,108841,Saturday,5,1505587,-33.42497861,-70.57836014
672756,108841,Monday,23,1149765,-33.4239018167,-70.5793990333
672756,108841,Tuesday,13,1149765,-33.4239018167,-70.5793990333
672756,108841,Tuesday,13,2538415,-33.4367464,-70.63523465
672756,108841,Tuesday,13,2538421,-33.436836983,-70.636479333
672756,108841,Tuesday,23,1503700,-33.429494383,-70.579622617
672756,108841,Wednesday,0,1505587,-33.42497861,-70.57836014
672756,108841,Wednesday,23,1149765,-33.4239018167,-70.5793990333
672756,108841,Thursday,23,2538421,-33.436836983,-70.636479333
672756,108841,Thursday,23,2538415,-33.4367464,-70.63523465
672758,108841,Friday,0,1505587,-33.42497861,-70.57836014
672758,108841,Friday,14,1505587,-33.42497861,-70.57836014
672758,108841,Sunday,7,1149765,-33.4239018167,-70.5793990333
672758,108841,Sunday,7,1505587,-33.42497861,-70.57836014
672758,108841,Monday,13,2538415,-33.4367464,-70.63523465
672758,108841,Monday,13,2538421,-33.436836983,-70.636479333
672758,108841,Monday,23,1503700,-33.429494383,-70.579622617
672758,108841,Tuesday,2,1505587,-33.42497861,-70.57836014
672758,108841,Tuesday,14,2538415,-33.4367464,-70.63523465
672758,108841,Tuesday,14,2538421,-33.436836983,-70.636479333
672758,108841,Tuesday,22,2538421,-33.436836983,-70.636479333
672758,108841,Tuesday,22,2538415,-33.4367464,-70.63523465
672758,108841,Tuesday,23,1505587,-33.42497861,-70.57836014
672758,108841,Wednesday,12,2538421,-33.436836983,-70.636479333
672758,108841,Wednesday,12,2538415,-33.4367464,-70.63523465
672758,108841,Wednesday,22,1149765,-33.4239018167,-70.5793990333
672758,108841,Thursday,14,2538415,-33.4367464,-70.63523465
672758,108841,Thursday,14,2538421,-33.436836983,-70.636479333
672758,108841,Thursday,20,1508382,-33.438115337,-70.64556795
672758,108841,Thursday,20,1149765,-33.4239018167,-70.5793990333
672760,108841,Friday,14,2538415,-33.4367464,-70.63523465
672760,108841,Friday,14,2538421,-33.436836983,-70.636479333
672760,108841,Friday,16,1508407,-33.439240664,-70.647157232
672760,108841,Friday,20,1508407,-33.439240664,-70.647157232
672760,108841,Friday,22,1149765,-33.4239018167,-70.5793990333
672760,108841,Monday,12,2538415,-33.4367464,-70.63523465
672760,108841,Monday,12,2538421,-33.436836983,-70.636479333
672760,108841,Monday,22,1149765,-33.4239018167,-70.5793990333
672760,108841,Tuesday,19,1505587,-33.42497861,-70.57836014
672760,108841,Tuesday,20,486121,-33.4017209833,-70.5788869833
672760,108841,Wednesday,10,1505587,-33.42497861,-70.57836014
672760,108841,Thursday,13,1505587,-33.42497861,-70.57836014
672760,108841,Thursday,23,1508382,-33.438115337,-70.64556795
672760,108841,Thursday,23,2538415,-33.4367464,-70.63523465
672760,108841,Thursday,23,2538421,-33.436836983,-70.636479333
672760,108841,Thursday,23,1149765,-33.4239018167,-70.5793990333
672761,108841,Friday,11,1505587,-33.42497861,-70.57836014
672761,108841,Friday,14,2538415,-33.4367464,-70.63523465
672761,108841,Friday,14,2538421,-33.436836983,-70.636479333
672761,108841,Saturday,0,1149765,-33.4239018167,-70.5793990333
672761,108841,Saturday,0,1505587,-33.42497861,-70.57836014
672761,108841,Saturday,21,1503700,-33.429494383,-70.579622617
672761,108841,Sunday,2,1505587,-33.42497861,-70.57836014
672761,108841,Monday,19,1508407,-33.439240664,-70.647157232
672761,108841,Monday,22,1508382,-33.438115337,-70.64556795
672761,108841,Monday,23,1149765,-33.4239018167,-70.5793990333
672761,108841,Tuesday,13,1505587,-33.42497861,-70.57836014
672761,108841,Tuesday,13,1149765,-33.4239018167,-70.5793990333
672761,108841,Tuesday,14,2538415,-33.4367464,-70.63523465
672761,108841,Tuesday,14,2538421,-33.436836983,-70.636479333
672761,108841,Tuesday,23,1508382,-33.438115337,-70.64556795
672761,108841,Tuesday,23,2538415,-33.4367464,-70.63523465
672761,108841,Tuesday,23,2538421,-33.436836983,-70.636479333
672761,108841,Wednesday,0,1149765,-33.4239018167,-70.5793990333
672761,108841,Wednesday,14,2538415,-33.4367464,-70.63523465
672761,108841,Wednesday,14,2538421,-33.436836983,-70.636479333
672761,108841,Wednesday,14,1508382,-33.438115337,-70.64556795
672761,108841,Wednesday,23,2538415,-33.4367464,-70.63523465
672761,108841,Wednesday,23,2538421,-33.436836983,-70.636479333
672761,108841,Thursday,1,1505587,-33.42497861,-70.57836014
672761,108841,Thursday,14,2538415,-33.4367464,-70.63523465
672761,108841,Thursday,14,2538421,-33.436836983,-70.636479333
672761,108841,Thursday,14,1508382,-33.438115337,-70.64556795
672761,108841,Thursday,22,1508382,-33.438115337,-70.64556795
672761,108841,Thursday,22,2538415,-33.4367464,-70.63523465
672761,108841,Thursday,22,2538421,-33.436836983,-70.636479333
672761,108841,Thursday,23,1149765,-33.4239018167,-70.5793990333
672762,108841,Friday,5,1505587,-33.42497861,-70.57836014
672762,108841,Friday,13,1149765,-33.4239018167,-70.5793990333
672762,108841,Friday,13,2538415,-33.4367464,-70.63523465
672762,108841,Friday,13,2538421,-33.436836983,-70.636479333
672762,108841,Friday,21,1508382,-33.438115337,-70.64556795
672762,108841,Friday,21,2538415,-33.4367464,-70.63523465
672762,108841,Friday,21,2538421,-33.436836983,-70.636479333
672762,108841,Friday,22,1149765,-33.4239018167,-70.5793990333
672762,108841,Saturday,12,1505587,-33.42497861,-70.57836014
672762,108841,Monday,19,1505587,-33.42497861,-70.57836014
672762,108841,Monday,19,1503700,-33.429494383,-70.579622617
672762,108841,Tuesday,12,1505587,-33.42497861,-70.57836014
672762,108841,Tuesday,12,2538415,-33.4367464,-70.63523465
672762,108841,Tuesday,12,2538421,-33.436836983,-70.636479333
672762,108841,Tuesday,22,2538415,-33.4367464,-70.63523465
672762,108841,Tuesday,22,2538421,-33.436836983,-70.636479333
672762,108841,Tuesday,22,1149765,-33.4239018167,-70.5793990333
672762,108841,Wednesday,12,1505587,-33.42497861,-70.57836014
672762,108841,Wednesday,12,1149765,-33.4239018167,-70.5793990333
672762,108841,Wednesday,12,2538415,-33.4367464,-70.63523465
672762,108841,Wednesday,12,2538421,-33.436836983,-70.636479333
672762,108841,Wednesday,12,1508382,-33.438115337,-70.64556795
672762,108841,Wednesday,21,1508382,-33.438115337,-70.64556795
672762,108841,Wednesday,21,2538421,-33.436836983,-70.636479333
672762,108841,Wednesday,21,2538415,-33.4367464,-70.63523465
672762,108841,Wednesday,22,1149765,-33.4239018167,-70.5793990333
672762,108841,Thursday,11,1505587,-33.42497861,-70.57836014
672762,108841,Thursday,12,1149765,-33.4239018167,-70.5793990333
672762,108841,Thursday,12,2538415,-33.4367464,-70.63523465
672762,108841,Thursday,12,2538421,-33.436836983,-70.636479333
672762,108841,Thursday,22,1508407,-33.439240664,-70.647157232
672762,108841,Thursday,22,2538415,-33.4367464,-70.63523465
672762,108841,Thursday,22,2538421,-33.436836983,-70.636479333
672762,108841,Thursday,23,1149765,-33.4239018167,-70.5793990333
672763,108841,Saturday,5,1149765,-33.4239018167,-70.5793990333
672763,108841,Saturday,17,1505587,-33.42497861,-70.57836014
672763,108841,Monday,11,1505587,-33.42497861,-70.57836014
672763,108841,Monday,11,1149765,-33.4239018167,-70.5793990333
672763,108841,Monday,12,2538415,-33.4367464,-70.63523465
672763,108841,Monday,12,2538421,-33.436836983,-70.636479333
672763,108841,Monday,16,1508407,-33.439240664,-70.647157232
672763,108841,Monday,22,1508382,-33.438115337,-70.64556795
672763,108841,Monday,22,2538421,-33.436836983,-70.636479333
672763,108841,Monday,22,2538415,-33.4367464,-70.63523465
672763,108841,Monday,22,1149765,-33.4239018167,-70.5793990333
672763,108841,Tuesday,2,1505587,-33.42497861,-70.57836014
672763,108841,Tuesday,12,1149765,-33.4239018167,-70.5793990333
672763,108841,Tuesday,12,2538415,-33.4367464,-70.63523465
672763,108841,Tuesday,12,2538421,-33.436836983,-70.636479333
672763,108841,Tuesday,12,1508382,-33.438115337,-70.64556795
672763,108841,Tuesday,21,1508382,-33.438115337,-70.64556795
672763,108841,Tuesday,21,2538415,-33.4367464,-70.63523465
672763,108841,Tuesday,21,2538421,-33.436836983,-70.636479333
672763,108841,Tuesday,21,1149765,-33.4239018167,-70.5793990333
677927,109625,Saturday,15,93771,57.7201684167,12.0719170167
677927,109625,Monday,13,117654,57.7217182703,11.9871783257
677927,109625,Monday,16,111532,57.7146817102,11.7830622196
677927,109625,Monday,17,117654,57.7217182703,11.9871783257
677927,109625,Monday,17,204090,57.7229443713,12.0229268074
677927,109625,Tuesday,7,117654,57.7217182703,11.9871783257
677927,109625,Tuesday,8,156717,57.7088441,11.7022896167
677927,109625,Tuesday,8,121999,57.6987995333,11.6677501667
677927,109625,Tuesday,15,121999,57.6987995333,11.6677501667
677927,109625,Tuesday,15,126876,57.70797795,11.702129
677927,109625,Tuesday,15,156717,57.7088441,11.7022896167
677927,109625,Tuesday,16,91813,57.6487478764,11.9407975674
677927,109625,Wednesday,6,256007,57.7487247,12.1766821167
677927,109625,Wednesday,7,74785,57.7460875167,12.1727066667
677927,109625,Wednesday,7,97570,57.7380380511,12.1055603027
677927,109625,Wednesday,7,130127,57.6719925,12.0101054
677927,109625,Wednesday,7,256038,57.6707984367,12.0072948933
677927,109625,Wednesday,14,257434,57.6458370278,11.9835305214
677927,109625,Wednesday,14,257439,57.6460207569,11.9848930836
677927,109625,Wednesday,14,90846,57.6472299,11.9684028667
677927,109625,Wednesday,14,198574,57.6507227571,11.9473528862
677927,109625,Wednesday,14,257470,57.65057385,11.94743945
677927,109625,Wednesday,14,172961,57.6507572017,11.9495522976
677927,109625,Wednesday,15,257635,57.659665,11.9373603
677927,109625,Wednesday,15,97894,57.6969753891,11.9615793228
677927,109625,Wednesday,15,257679,57.7002928667,11.9688565
677927,109625,Wednesday,15,93092,57.7034822788,11.9703447819
677927,109625,Wednesday,15,108490,57.7039168,11.9696992667
677927,109625,Wednesday,15,83956,57.7056418833,11.97059865
677927,109625,Wednesday,15,134904,57.7055000371,11.9706344604
677927,109625,Wednesday,16,1097857,57.70452335,11.9695948
677928,109625,Thursday,17,185813,57.6466012167,11.9330223833
677928,109625,Friday,16,97570,57.7380380511,12.1055603027
677928,109625,Friday,16,258019,57.73728376,12.10492712
677928,109625,Sunday,16,97570,57.7380380511,12.1055603027
677928,109625,Sunday,16,278051,57.7295829667,12.11128125
677928,109625,Sunday,16,278057,57.7295829667,12.11128125
677928,109625,Sunday,19,278927,57.7354264645,12.0950138569
677928,109625,Sunday,19,278990,57.724509595,12.0790064335
677928,109625,Monday,14,283158,57.7410674845,12.1255910397
677928,109625,Monday,14,283203,57.7404827,12.12830495
677928,109625,Monday,14,97570,57.7380380511,12.1055603027
677928,109625,Monday,14,283361,57.73645045,12.0563303
677928,109625,Monday,15,269120,57.7013325547,11.9731128216
677928,109625,Monday,18,105663,57.7058984165,11.9873070717
677928,109625,Tuesday,16,91813,57.6487478764,11.9407975674
677928,109625,Wednesday,9,418513,57.72013235,11.9504043333
677928,109625,Wednesday,15,278057,57.7295829667,12.11128125
677928,109625,Wednesday,18,258019,57.73728376,12.10492712
677931,109625,Friday,6,278051,57.7295829667,12.11128125
677931,109625,Friday,10,379636,57.7007681,11.9759206833
677931,109625,Friday,10,127121,57.6991139056,11.9770824909
677931,109625,Friday,10,112417,57.7017109154,11.9748938084
677931,109625,Friday,10,190690,57.7010860449,11.9750010967
677931,109625,Friday,10,345966,57.70060133,11.97512155
677931,109625,Friday,11,125992,57.6999865833,11.9766628
677931,109625,Saturday,14,393026,57.7314121,12.0690165667
677931,109625,Sunday,10,257439,57.6460207569,11.9848930836
677931,109625,Sunday,10,91813,57.6487478764,11.9407975674
677931,109625,Monday,6,256038,57.6707984367,12.0072948933
677931,109625,Monday,11,204059,57.74772585,11.9927923667
677931,109625,Tuesday,6,278057,57.7295829667,12.11128125
677931,109625,Tuesday,6,278051,57.7295829667,12.11128125
677931,109625,Tuesday,9,185125,57.7013268219,11.9740998745
677931,109625,Wednesday,15,418821,57.71978075,11.9638209333
677932,109625,Friday,9,117654,57.7217182703,11.9871783257
677932,109625,Friday,9,110665,57.7242956833,11.95861425
677932,109625,Friday,9,245237,57.7244855327,11.9554960728
677932,109625,Friday,13,429656,57.6746021667,11.88060005
677932,109625,Friday,14,108869,57.7157436,12.00404345
677932,109625,Saturday,9,110665,57.7242956833,11.95861425
677932,109625,Saturday,10,67523,57.7211109339,12.0522594452
677932,109625,Monday,9,449764,57.6443336167,11.9451397
677932,109625,Monday,12,450220,57.718128,11.9499249167
677932,109625,Monday,15,312477,58.0610221,11.81804937
677932,109625,Monday,18,204090,57.7229443713,12.0229268074
677932,109625,Tuesday,6,110665,57.7242956833,11.95861425
677932,109625,Tuesday,13,118466,57.7513264,12.2453070833
677932,109625,Tuesday,16,91813,57.6487478764,11.9407975674
677932,109625,Wednesday,11,460189,57.7051460333,12.0296768833
677932,109625,Wednesday,11,460194,57.7030236817,12.0415520668
677932,109625,Wednesday,17,204090,57.7229443713,12.0229268074
677932,109625,Wednesday,19,368689,57.7004726293,11.9903111458
677932,109625,Wednesday,20,122585,57.7022727164,11.9862020016
677932,109625,Thursday,9,250507,57.7969004167,12.0503242
677932,109625,Thursday,15,42675,57.6991655036,11.9876718521
677932,109625,Thursday,20,42675,57.6991655036,11.9876718521
677933,109625,Friday,6,278051,57.7295829667,12.11128125
677933,109625,Saturday,19,278927,57.7354264645,12.0950138569
677933,109625,Sunday,10,91813,57.6487478764,11.9407975674
677933,109625,Sunday,14,256007,57.7487247,12.1766821167
677933,109625,Monday,10,450220,57.718128,11.9499249167
677933,109625,Tuesday,7,278057,57.7295829667,12.11128125
677933,109625,Tuesday,7,278051,57.7295829667,12.11128125
677933,109625,Tuesday,8,256038,57.6707984367,12.0072948933
677933,109625,Tuesday,11,130127,57.6719925,12.0101054
677933,109625,Tuesday,11,256038,57.6707984367,12.0072948933
677933,109625,Thursday,7,278057,57.7295829667,12.11128125
677933,109625,Thursday,7,278051,57.7295829667,12.11128125
677933,109625,Thursday,9,350036,57.7199585667,11.8494928333
677933,109625,Thursday,11,357588,57.7094721703,11.7721617222
677933,109625,Thursday,14,222186,57.6403649191,11.9471490383
677935,109625,Friday,6,278051,57.7295829667,12.11128125
677935,109625,Friday,7,278057,57.7295829667,12.11128125
677935,109625,Friday,8,544694,57.6496622667,11.9426774333
677935,109625,Saturday,21,222138,57.70040148,11.97629946
677935,109625,Sunday,14,278990,57.724509595,12.0790064335
677935,109625,Sunday,15,283203,57.7404827,12.12830495
677935,109625,Sunday,17,97570,57.7380380511,12.1055603027
677935,109625,Monday,6,425347,57.7164008659,12.0256519318
677935,109625,Monday,16,278051,57.7295829667,12.11128125
677935,109625,Monday,16,278057,57.7295829667,12.11128125
677935,109625,Wednesday,11,449764,57.6443336167,11.9451397
677935,109625,Thursday,6,278057,57.7295829667,12.11128125
677935,109625,Thursday,6,278051,57.7295829667,12.11128125
677935,109625,Thursday,11,576265,57.7251558315,12.0059645176
677938,109625,Friday,7,278057,57.7295829667,12.11128125
677938,109625,Friday,7,278051,57.7295829667,12.11128125
677938,109625,Friday,17,648629,57.73267435,12.0756981833
677938,109625,Saturday,12,163716,57.7728068624,12.2694969177
677938,109625,Saturday,15,122970,57.7315735833,12.06385105
677938,109625,Sunday,9,91813,57.6487478764,11.9407975674
677938,109625,Tuesday,15,91813,57.6487478764,11.9407975674
677938,109625,Thursday,6,581453,57.72468,12.02646136
677938,109625,Thursday,6,364411,57.7182534333,12.0260848333
