tid,label,day,hour,poi,price,rating,weather
24531,885,Monday,21,Food,1,7.0,Clouds
24531,885,Tuesday,5,Outdoors & Recreation,-999,8.1,Clouds
24531,885,Tuesday,5,Professional & Other Places,-999,-999.0,Clouds
24531,885,Tuesday,5,Food,1,7.0,Clouds
24531,885,Tuesday,6,Travel & Transport,-999,-999.0,Clouds
24531,885,Tuesday,6,Food,1,-999.0,Clouds
24531,885,Tuesday,6,Residence,-999,-999.0,Clouds
24531,885,Wednesday,9,Outdoors & Recreation,-999,6.6,Clouds
24531,885,Thursday,17,Travel & Transport,-999,-999.0,Clouds
24531,885,Thursday,18,Travel & Transport,-999,-999.0,Clouds
24531,885,Thursday,19,Outdoors & Recreation,-999,8.1,Clouds
24531,885,Thursday,19,Professional & Other Places,-999,-999.0,Clouds
24531,885,Friday,8,Travel & Transport,-999,-999.0,Clear
24531,885,Friday,8,Travel & Transport,-999,-999.0,Clear
24531,885,Friday,8,Food,1,-999.0,Clear
24531,885,Friday,8,Residence,-999,-999.0,Clear
24531,885,Friday,23,Food,1,7.0,Clear
24531,885,Saturday,6,Outdoors & Recreation,-999,8.1,Clear
24531,885,Saturday,6,Professional & Other Places,-999,-999.0,Clear
24531,885,Saturday,6,Food,1,7.0,Clear
24531,885,Saturday,6,Travel & Transport,-999,-999.0,Clear
24531,885,Saturday,7,Travel & Transport,-999,-999.0,Clear
24531,885,Saturday,7,Food,1,-999.0,Clear
24531,885,Saturday,18,Food,1,5.6,Rain
24531,885,Sunday,5,Outdoors & Recreation,-999,8.1,Clouds
24531,885,Sunday,5,Professional & Other Places,-999,-999.0,Clouds
24531,885,Sunday,5,Food,1,7.0,Clouds
24531,885,Sunday,5,Travel & Transport,-999,-999.0,Clouds
24531,885,Sunday,6,Travel & Transport,-999,-999.0,Clouds
24532,885,Monday,5,Outdoors & Recreation,-999,8.1,Clouds
24532,885,Monday,5,Professional & Other Places,-999,-999.0,Clouds
24532,885,Monday,7,Travel & Transport,-999,-999.0,Clouds
24532,885,Monday,7,Food,1,-999.0,Clouds
24532,885,Monday,7,Residence,-999,-999.0,Clouds
24532,885,Monday,15,Professional & Other Places,-999,-999.0,Clouds
24532,885,Monday,15,Shop & Service,-999,6.0,Clouds
24532,885,Tuesday,0,Outdoors & Recreation,-999,8.1,Clouds
24532,885,Tuesday,0,Shop & Service,-999,-999.0,Clouds
24532,885,Tuesday,5,Professional & Other Places,-999,-999.0,Clouds
24532,885,Tuesday,5,Food,1,7.0,Clouds
24532,885,Tuesday,5,Travel & Transport,-999,-999.0,Clouds
24532,885,Tuesday,6,Travel & Transport,-999,-999.0,Clouds
24532,885,Tuesday,6,Food,1,-999.0,Clouds
24532,885,Tuesday,6,Residence,-999,-999.0,Clouds
24532,885,Tuesday,19,Food,1,-999.0,Clouds
24532,885,Friday,6,Food,1,7.0,Clouds
24532,885,Friday,6,Travel & Transport,-999,-999.0,Clouds
24532,885,Friday,8,Professional & Other Places,-999,-999.0,Clouds
24532,885,Saturday,23,Residence,-999,-999.0,Clouds
24532,885,Sunday,21,Travel & Transport,-999,-999.0,Clear
24532,885,Sunday,22,Food,1,7.0,Clear
24532,885,Sunday,22,Professional & Other Places,-999,-999.0,Clear
24533,885,Monday,6,Outdoors & Recreation,-999,8.1,Clouds
24533,885,Monday,6,Professional & Other Places,-999,-999.0,Clear
24533,885,Monday,8,Travel & Transport,-999,-999.0,Clouds
24533,885,Monday,8,Food,1,-999.0,Clouds
24533,885,Monday,8,Residence,-999,-999.0,Clouds
24533,885,Wednesday,22,Travel & Transport,-999,-999.0,Clear
24533,885,Wednesday,23,Food,1,7.0,Clear
24533,885,Wednesday,23,Professional & Other Places,-999,-999.0,Clear
24533,885,Thursday,10,Food,1,7.0,Clear
24533,885,Thursday,10,Professional & Other Places,-999,-999.0,Clear
24534,885,Monday,7,Travel & Transport,-999,-999.0,Clouds
24534,885,Monday,7,Food,1,-999.0,Clouds
24534,885,Monday,7,Residence,-999,-999.0,Clouds
24534,885,Tuesday,21,Travel & Transport,-999,-999.0,Clouds
24534,885,Tuesday,22,Travel & Transport,-999,-999.0,Clouds
24534,885,Tuesday,22,Food,1,7.0,Clouds
24534,885,Tuesday,22,Outdoors & Recreation,-999,8.1,Clouds
24534,885,Tuesday,22,Professional & Other Places,-999,-999.0,Clouds
24534,885,Wednesday,7,Professional & Other Places,-999,-999.0,Clear
24534,885,Wednesday,7,Food,1,7.0,Clear
24534,885,Wednesday,7,Outdoors & Recreation,-999,8.1,Clear
24534,885,Wednesday,7,Travel & Transport,-999,-999.0,Clear
24534,885,Wednesday,9,Travel & Transport,-999,-999.0,Clear
24534,885,Wednesday,9,Shop & Service,-999,-999.0,Clear
24534,885,Wednesday,9,Food,1,-999.0,Clear
24534,885,Wednesday,9,Residence,-999,-999.0,Clear
24540,885,Thursday,14,Residence,-999,-999.0,Clear
24540,885,Thursday,14,Food,1,-999.0,Clear
24540,885,Thursday,17,Travel & Transport,-999,-999.0,Clear
24540,885,Thursday,20,Professional & Other Places,-999,-999.0,Clouds
24540,885,Friday,6,Professional & Other Places,-999,-999.0,Clouds
24540,885,Friday,6,Food,1,7.0,Clouds
24540,885,Friday,8,Shop & Service,-999,5.8,Clouds
24540,885,Friday,8,Travel & Transport,-999,-999.0,Clouds
24540,885,Friday,10,Food,1,-999.0,Clouds
24540,885,Saturday,7,Food,1,7.0,Clouds
24540,885,Saturday,7,Travel & Transport,-999,-999.0,Clouds
24540,885,Saturday,7,Shop & Service,-999,5.9,Clouds
24540,885,Saturday,8,Outdoors & Recreation,-999,-999.0,Clouds
24540,885,Sunday,1,Nightlife Spot,2,7.9,Clouds
24540,885,Sunday,22,Food,1,-999.0,Clear
24540,885,Sunday,22,Travel & Transport,-999,-999.0,Clear
24540,885,Sunday,23,Travel & Transport,-999,-999.0,Clear
24540,885,Sunday,23,Food,1,7.0,Clear
24544,885,Thursday,5,Professional & Other Places,-999,-999.0,Clear
24544,885,Thursday,5,Food,1,7.0,Clear
24544,885,Thursday,7,Travel & Transport,-999,-999.0,Clear
24544,885,Thursday,7,Food,1,-999.0,Clear
24544,885,Saturday,0,Travel & Transport,-999,-999.0,Clear
24544,885,Saturday,0,Food,1,7.0,Clear
24544,885,Saturday,0,Professional & Other Places,-999,-999.0,Clear
24544,885,Saturday,6,Food,1,7.0,Clouds
24544,885,Saturday,6,Travel & Transport,-999,-999.0,Clouds
24544,885,Saturday,7,Travel & Transport,-999,-999.0,Clear
24544,885,Saturday,7,Food,1,-999.0,Clear
24547,885,Monday,16,Food,1,6.5,Clear
24547,885,Monday,19,Travel & Transport,-999,-999.0,Clear
24547,885,Tuesday,5,Professional & Other Places,-999,-999.0,Clear
24547,885,Tuesday,5,Food,1,7.0,Clear
24547,885,Tuesday,7,Travel & Transport,-999,-999.0,Clear
24547,885,Tuesday,7,Travel & Transport,-999,-999.0,Clear
24547,885,Tuesday,7,Food,1,-999.0,Clear
24547,885,Tuesday,7,Residence,-999,-999.0,Clear
24547,885,Tuesday,14,College & University,-999,-999.0,Unknown
24547,885,Tuesday,14,Travel & Transport,-999,-999.0,Unknown
24547,885,Tuesday,15,Travel & Transport,-999,-999.0,Unknown
24547,885,Wednesday,6,Travel & Transport,-999,-999.0,Clouds
24547,885,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24547,885,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24547,885,Thursday,6,Professional & Other Places,-999,-999.0,Clouds
24547,885,Thursday,6,Food,1,7.0,Clouds
24547,885,Thursday,6,Travel & Transport,-999,-999.0,Clouds
24547,885,Thursday,7,Travel & Transport,-999,-999.0,Clouds
24547,885,Thursday,7,Travel & Transport,-999,-999.0,Clouds
24547,885,Saturday,13,Travel & Transport,-999,-999.0,Clouds
24547,885,Saturday,15,Food,1,-999.0,Clouds
24547,885,Sunday,21,Travel & Transport,-999,-999.0,Clouds
24547,885,Sunday,21,Food,1,7.0,Clouds
24549,885,Monday,6,Travel & Transport,-999,-999.0,Clouds
24549,885,Monday,18,Residence,-999,-999.0,Clear
24549,885,Tuesday,5,Professional & Other Places,-999,-999.0,Clear
24549,885,Tuesday,5,Professional & Other Places,-999,-999.0,Clear
24549,885,Tuesday,5,Food,1,7.0,Clear
24549,885,Tuesday,7,Travel & Transport,-999,-999.0,Clear
24549,885,Tuesday,7,Travel & Transport,-999,-999.0,Clear
24549,885,Tuesday,23,Travel & Transport,-999,-999.0,Clear
24549,885,Tuesday,23,Food,1,7.0,Clear
24549,885,Thursday,5,Professional & Other Places,-999,-999.0,Fog
24549,885,Thursday,5,Food,1,7.0,Fog
24549,885,Thursday,7,Travel & Transport,-999,-999.0,Fog
24549,885,Friday,19,Travel & Transport,-999,-999.0,Clear
24549,885,Sunday,19,Residence,-999,-999.0,Clear
24549,885,Sunday,19,Food,1,-999.0,Clear
24549,885,Sunday,22,Travel & Transport,-999,-999.0,Clear
24549,885,Sunday,22,Professional & Other Places,-999,-999.0,Clear
24550,885,Monday,5,Professional & Other Places,-999,-999.0,Clear
24550,885,Monday,5,Food,1,7.0,Clear
24550,885,Monday,7,Travel & Transport,-999,-999.0,Clear
24550,885,Monday,7,Food,1,-999.0,Clear
24550,885,Monday,23,Professional & Other Places,-999,-999.0,Clouds
24550,885,Tuesday,7,Travel & Transport,-999,-999.0,Rain
24550,885,Tuesday,7,Travel & Transport,-999,-999.0,Rain
24550,885,Tuesday,7,Food,1,-999.0,Rain
24550,885,Thursday,18,Food,1,6.5,Clear
24550,885,Thursday,18,College & University,-999,-999.0,Clear
24550,885,Thursday,20,Travel & Transport,-999,-999.0,Clear
24550,885,Thursday,20,Food,1,7.0,Clear
24550,885,Friday,7,Professional & Other Places,-999,-999.0,Clear
24550,885,Sunday,5,Travel & Transport,-999,-999.0,Clear
24553,885,Monday,6,Professional & Other Places,-999,-999.0,Fog
24553,885,Monday,7,Travel & Transport,-999,-999.0,Clear
24553,885,Monday,7,Food,1,-999.0,Clear
24553,885,Monday,19,College & University,-999,-999.0,Clear
24553,885,Monday,19,Travel & Transport,-999,-999.0,Clear
24553,885,Tuesday,7,Travel & Transport,-999,-999.0,Rain
24553,885,Tuesday,7,Travel & Transport,-999,-999.0,Rain
24553,885,Tuesday,7,Food,1,-999.0,Rain
24553,885,Tuesday,13,Travel & Transport,-999,-999.0,Fog
24553,885,Wednesday,5,Professional & Other Places,-999,-999.0,Clouds
24553,885,Wednesday,5,Food,1,7.0,Clouds
24553,885,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24553,885,Wednesday,7,Food,1,-999.0,Clouds
24553,885,Wednesday,18,Travel & Transport,-999,-999.0,Clouds
24553,885,Wednesday,18,College & University,-999,-999.0,Clouds
24553,885,Wednesday,20,Food,1,7.5,Clear
24553,885,Wednesday,20,Food,1,7.0,Clear
24553,885,Wednesday,20,Professional & Other Places,-999,-999.0,Clear
24553,885,Thursday,7,Travel & Transport,-999,-999.0,Clear
24553,885,Thursday,16,Food,1,-999.0,Clear
24553,885,Thursday,17,Food,1,6.5,Clear
24553,885,Thursday,20,Food,2,5.4,Clear
24553,885,Friday,7,Food,1,7.0,Clouds
24553,885,Friday,12,Travel & Transport,-999,-999.0,Rain
24553,885,Saturday,5,Travel & Transport,-999,-999.0,Clouds
24553,885,Sunday,22,Travel & Transport,-999,-999.0,Rain
24554,885,Monday,18,Travel & Transport,-999,-999.0,Clouds
24554,885,Monday,21,Travel & Transport,-999,-999.0,Clouds
24554,885,Tuesday,7,Travel & Transport,-999,-999.0,Rain
24554,885,Tuesday,13,Travel & Transport,-999,-999.0,Clouds
24554,885,Wednesday,16,Travel & Transport,-999,-999.0,Clear
24554,885,Thursday,7,Travel & Transport,-999,-999.0,Clear
24554,885,Thursday,7,Residence,-999,-999.0,Clear
24554,885,Friday,7,Food,1,7.0,Clear
24554,885,Friday,7,Professional & Other Places,-999,-999.0,Clear
24554,885,Saturday,5,Residence,-999,-999.0,Clear
24554,885,Saturday,5,Food,1,-999.0,Clear
24554,885,Saturday,5,Travel & Transport,-999,-999.0,Clear
24554,885,Saturday,5,Travel & Transport,-999,-999.0,Clear
24554,885,Saturday,11,Travel & Transport,-999,-999.0,Clear
24554,885,Saturday,11,Food,1,7.0,Clear
24554,885,Saturday,11,Professional & Other Places,-999,-999.0,Clear
24555,885,Monday,5,Residence,-999,-999.0,Clouds
24555,885,Monday,5,Food,1,-999.0,Clouds
24555,885,Monday,5,Travel & Transport,-999,-999.0,Clouds
24555,885,Monday,5,Travel & Transport,-999,-999.0,Clouds
24555,885,Monday,8,Travel & Transport,-999,-999.0,Clouds
24555,885,Monday,8,Professional & Other Places,-999,-999.0,Clouds
24555,885,Monday,16,Travel & Transport,-999,-999.0,Clouds
24555,885,Monday,16,College & University,-999,-999.0,Clouds
24555,885,Tuesday,4,Food,1,7.0,Rain
24555,885,Tuesday,4,Professional & Other Places,-999,-999.0,Rain
24555,885,Tuesday,7,Travel & Transport,-999,-999.0,Clouds
24555,885,Tuesday,7,Travel & Transport,-999,-999.0,Clouds
24555,885,Tuesday,7,Residence,-999,-999.0,Clouds
24555,885,Tuesday,22,Food,1,7.0,Clouds
24555,885,Wednesday,5,Professional & Other Places,-999,-999.0,Clouds
24555,885,Wednesday,5,Food,1,7.0,Clouds
24555,885,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24555,885,Wednesday,7,Food,1,-999.0,Clouds
24555,885,Wednesday,7,Residence,-999,-999.0,Clouds
24555,885,Wednesday,20,College & University,-999,-999.0,Clear
24555,885,Thursday,20,Shop & Service,-999,6.3,Clouds
24555,885,Friday,12,Food,1,-999.0,Clouds
24555,885,Saturday,22,Food,2,7.2,Clear
24555,885,Saturday,23,Food,1,-999.0,Clear
24555,885,Saturday,23,Residence,-999,-999.0,Clear
24557,885,Monday,7,Travel & Transport,-999,-999.0,Clouds
24557,885,Monday,7,Travel & Transport,-999,-999.0,Clouds
24557,885,Monday,7,Shop & Service,-999,-999.0,Clouds
24557,885,Monday,7,Food,1,-999.0,Clouds
24557,885,Monday,20,Travel & Transport,-999,-999.0,Clouds
24557,885,Monday,20,Professional & Other Places,-999,-999.0,Clouds
24557,885,Tuesday,6,Professional & Other Places,-999,-999.0,Clouds
24557,885,Tuesday,6,Food,1,7.0,Clouds
24557,885,Tuesday,6,Travel & Transport,-999,-999.0,Clouds
24557,885,Tuesday,7,Travel & Transport,-999,-999.0,Clouds
24557,885,Tuesday,7,Travel & Transport,-999,-999.0,Clouds
24557,885,Tuesday,7,Food,1,-999.0,Clouds
24557,885,Tuesday,22,Travel & Transport,-999,-999.0,Clear
24557,885,Wednesday,5,Professional & Other Places,-999,-999.0,Clear
24557,885,Wednesday,5,Food,1,7.0,Clear
24557,885,Wednesday,7,Travel & Transport,-999,-999.0,Clear
24557,885,Wednesday,7,Travel & Transport,-999,-999.0,Clear
24557,885,Wednesday,7,Food,1,-999.0,Clear
24557,885,Wednesday,7,Residence,-999,-999.0,Clear
24557,885,Thursday,5,Professional & Other Places,-999,-999.0,Clear
24557,885,Thursday,6,Travel & Transport,-999,-999.0,Clear
24557,885,Thursday,7,Travel & Transport,-999,-999.0,Clear
24557,885,Friday,6,Professional & Other Places,-999,-999.0,Clouds
24557,885,Friday,14,Residence,-999,-999.0,Clouds
24557,885,Saturday,7,Food,1,-999.0,Clouds
24557,885,Saturday,8,Professional & Other Places,-999,-999.0,Clouds
24557,885,Saturday,9,Outdoors & Recreation,-999,6.6,Clouds
24557,885,Sunday,0,Travel & Transport,-999,-999.0,Clear
24557,885,Sunday,22,Travel & Transport,-999,-999.0,Clouds
24557,885,Sunday,22,Food,1,7.0,Clouds
24559,885,Monday,7,Food,1,7.0,Clouds
24559,885,Monday,7,Professional & Other Places,-999,-999.0,Clouds
24559,885,Monday,21,Travel & Transport,-999,-999.0,Clouds
24559,885,Monday,21,Shop & Service,-999,6.1,Clouds
24559,885,Tuesday,7,Travel & Transport,-999,-999.0,Clouds
24559,885,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24559,885,Wednesday,7,Food,1,-999.0,Clouds
24559,885,Wednesday,22,Travel & Transport,-999,-999.0,Clear
24559,885,Wednesday,22,Professional & Other Places,-999,-999.0,Clear
24559,885,Thursday,6,Travel & Transport,-999,-999.0,Clouds
24559,885,Thursday,7,Travel & Transport,-999,-999.0,Clouds
24559,885,Thursday,22,Professional & Other Places,-999,-999.0,Clouds
24559,885,Friday,7,Food,1,7.0,Clouds
24559,885,Friday,15,Travel & Transport,-999,-999.0,Clear
24562,885,Monday,5,Professional & Other Places,-999,-999.0,Clear
24562,885,Monday,5,Food,1,7.0,Clear
24562,885,Monday,6,Travel & Transport,-999,-999.0,Clear
24562,885,Monday,7,Travel & Transport,-999,-999.0,Clear
24562,885,Monday,7,Travel & Transport,-999,-999.0,Clear
24562,885,Tuesday,7,Travel & Transport,-999,-999.0,Fog
24562,885,Tuesday,7,Shop & Service,-999,-999.0,Fog
24562,885,Tuesday,7,Residence,-999,-999.0,Fog
24562,885,Wednesday,6,Food,1,7.0,Clouds
24562,885,Wednesday,6,Travel & Transport,-999,-999.0,Fog
24562,885,Wednesday,7,Residence,-999,-999.0,Fog
24562,885,Wednesday,18,Travel & Transport,-999,-999.0,Clear
24562,885,Wednesday,18,College & University,-999,-999.0,Clear
24562,885,Thursday,6,Food,1,7.0,Clear
24562,885,Thursday,6,Travel & Transport,-999,-999.0,Clear
24562,885,Thursday,7,Travel & Transport,-999,-999.0,Clear
24562,885,Thursday,7,Food,1,-999.0,Clear
24562,885,Thursday,18,Travel & Transport,-999,-999.0,Clouds
24562,885,Thursday,18,College & University,-999,-999.0,Clouds
24562,885,Thursday,18,College & University,-999,-999.0,Clouds
24562,885,Thursday,20,Food,1,5.4,Clear
24562,885,Friday,6,Food,1,7.0,Clouds
24562,885,Sunday,14,Food,1,-999.0,Clear
24562,885,Sunday,14,Food,1,-999.0,Clear
24562,885,Sunday,21,Travel & Transport,-999,-999.0,Clear
24563,885,Monday,5,Professional & Other Places,-999,-999.0,Clouds
24563,885,Monday,14,Travel & Transport,-999,-999.0,Clouds
24563,885,Monday,14,College & University,-999,-999.0,Clouds
24563,885,Monday,14,College & University,-999,-999.0,Clouds
24563,885,Monday,20,Food,1,5.4,Clouds
24563,885,Monday,20,Food,1,7.0,Clouds
24563,885,Monday,20,Professional & Other Places,-999,-999.0,Clouds
24563,885,Tuesday,6,Professional & Other Places,-999,-999.0,Clouds
24563,885,Tuesday,6,Food,1,7.0,Clouds
24563,885,Tuesday,6,Travel & Transport,-999,-999.0,Clouds
24563,885,Tuesday,8,Travel & Transport,-999,-999.0,Clouds
24563,885,Wednesday,0,Outdoors & Recreation,-999,8.1,Clear
24563,885,Wednesday,7,Travel & Transport,-999,-999.0,Clear
24563,885,Wednesday,7,Travel & Transport,-999,-999.0,Clear
24563,885,Wednesday,7,Food,1,-999.0,Clear
24563,885,Wednesday,17,Travel & Transport,-999,-999.0,Clouds
24563,885,Wednesday,17,College & University,-999,-999.0,Clouds
24563,885,Wednesday,20,Food,1,7.0,Clouds
24563,885,Thursday,6,Professional & Other Places,-999,-999.0,Clear
24563,885,Thursday,6,Food,1,7.0,Clear
24661,889,Tuesday,17,College & University,-999,-999.0,Clear
24661,889,Tuesday,17,College & University,-999,-999.0,Clear
24661,889,Wednesday,9,College & University,-999,-999.0,Clear
24661,889,Wednesday,9,College & University,-999,-999.0,Clear
24661,889,Wednesday,9,College & University,-999,-999.0,Clear
24661,889,Wednesday,10,College & University,-999,-999.0,Clear
24661,889,Wednesday,10,College & University,-999,-999.0,Clear
24661,889,Wednesday,11,College & University,-999,-999.0,Clear
24661,889,Wednesday,14,College & University,-999,-999.0,Clear
24661,889,Friday,9,College & University,-999,-999.0,Clear
24661,889,Friday,9,College & University,-999,-999.0,Clear
24661,889,Friday,9,College & University,-999,-999.0,Clear
24661,889,Friday,12,College & University,-999,-999.0,Clear
24661,889,Friday,12,College & University,-999,-999.0,Clear
24661,889,Saturday,15,Food,2,8.8,Clear
24661,889,Saturday,16,Shop & Service,-999,-999.0,Clear
24661,889,Saturday,17,Shop & Service,-999,-999.0,Clear
24661,889,Saturday,17,Shop & Service,-999,-999.0,Clear
24661,889,Sunday,16,Shop & Service,-999,7.0,Clear
24662,889,Monday,9,Travel & Transport,-999,-999.0,Clear
24662,889,Monday,9,College & University,-999,-999.0,Clear
24662,889,Monday,9,College & University,-999,-999.0,Clear
24662,889,Monday,12,College & University,-999,-999.0,Clouds
24662,889,Monday,16,College & University,-999,-999.0,Clouds
24662,889,Monday,18,College & University,-999,-999.0,Clouds
24662,889,Tuesday,11,Professional & Other Places,-999,-999.0,Clouds
24662,889,Tuesday,12,Shop & Service,-999,6.1,Clouds
24662,889,Tuesday,12,College & University,-999,-999.0,Clouds
24662,889,Tuesday,12,Food,1,6.1,Clouds
24662,889,Tuesday,12,Food,2,5.9,Clouds
24662,889,Tuesday,13,Professional & Other Places,-999,-999.0,Clouds
24662,889,Tuesday,14,Shop & Service,-999,6.3,Clouds
24662,889,Wednesday,9,Travel & Transport,-999,-999.0,Clouds
24662,889,Wednesday,9,College & University,-999,-999.0,Clouds
24662,889,Wednesday,9,College & University,-999,-999.0,Clouds
24662,889,Wednesday,11,College & University,-999,-999.0,Clouds
24662,889,Wednesday,20,College & University,-999,-999.0,Clouds
24662,889,Thursday,13,College & University,-999,-999.0,Clouds
24662,889,Thursday,13,College & University,-999,-999.0,Clouds
24662,889,Thursday,15,College & University,-999,-999.0,Clouds
24662,889,Thursday,18,College & University,-999,-999.0,Clouds
24662,889,Friday,8,Travel & Transport,-999,-999.0,Clear
24662,889,Friday,8,College & University,-999,-999.0,Clear
24662,889,Friday,8,College & University,-999,-999.0,Clear
24662,889,Friday,19,Shop & Service,-999,-999.0,Clear
24664,889,Monday,9,College & University,-999,-999.0,Clouds
24664,889,Monday,11,College & University,-999,-999.0,Clouds
24664,889,Monday,12,College & University,-999,-999.0,Clouds
24664,889,Monday,14,College & University,-999,-999.0,Clouds
24664,889,Monday,17,College & University,-999,-999.0,Clouds
24664,889,Tuesday,11,Travel & Transport,-999,-999.0,Clear
24664,889,Tuesday,11,Shop & Service,-999,-999.0,Clouds
24664,889,Tuesday,12,Shop & Service,-999,5.5,Clouds
24664,889,Tuesday,13,Shop & Service,-999,8.4,Clouds
24664,889,Tuesday,13,Shop & Service,-999,8.4,Clouds
24664,889,Tuesday,14,Shop & Service,-999,-999.0,Clouds
24664,889,Tuesday,14,Shop & Service,-999,8.3,Clouds
24664,889,Tuesday,14,Shop & Service,-999,6.7,Clouds
24664,889,Tuesday,14,Shop & Service,-999,-999.0,Clouds
24664,889,Tuesday,14,Shop & Service,-999,6.3,Clouds
24664,889,Tuesday,15,Shop & Service,-999,7.4,Clouds
24664,889,Tuesday,15,Shop & Service,-999,6.3,Clouds
24664,889,Tuesday,15,Shop & Service,-999,6.3,Clouds
24664,889,Tuesday,16,Shop & Service,-999,-999.0,Clouds
24664,889,Tuesday,16,Food,-999,6.9,Clouds
24664,889,Tuesday,18,College & University,-999,-999.0,Clouds
24664,889,Tuesday,19,College & University,-999,-999.0,Clouds
24664,889,Wednesday,9,Travel & Transport,-999,-999.0,Clouds
24664,889,Wednesday,9,College & University,-999,-999.0,Clouds
24664,889,Wednesday,9,College & University,-999,-999.0,Clouds
24664,889,Wednesday,13,College & University,-999,-999.0,Clouds
24664,889,Wednesday,16,College & University,-999,-999.0,Clouds
24664,889,Wednesday,18,College & University,-999,-999.0,Clouds
24664,889,Thursday,11,Travel & Transport,-999,-999.0,Clouds
24664,889,Friday,8,Travel & Transport,-999,-999.0,Clouds
24664,889,Friday,8,College & University,-999,-999.0,Clouds
24664,889,Friday,8,College & University,-999,-999.0,Clouds
24664,889,Friday,16,College & University,-999,-999.0,Clear
24664,889,Friday,18,College & University,-999,-999.0,Clear
24664,889,Friday,19,College & University,-999,-999.0,Clear
24664,889,Friday,21,Outdoors & Recreation,-999,-999.0,Clear
24664,889,Friday,21,Nightlife Spot,2,8.1,Clear
24664,889,Saturday,2,College & University,-999,-999.0,Clear
24664,889,Saturday,2,College & University,-999,-999.0,Clear
24664,889,Saturday,6,Travel & Transport,-999,-999.0,Clear
24664,889,Saturday,7,Shop & Service,-999,8.3,Clear
24664,889,Saturday,7,Shop & Service,-999,7.5,Clear
24664,889,Saturday,9,Food,1,6.7,Clear
24664,889,Saturday,16,Food,-999,6.9,Clear
24664,889,Saturday,16,Travel & Transport,-999,-999.0,Clear
24665,889,Thursday,11,Travel & Transport,-999,-999.0,Clouds
24665,889,Thursday,11,College & University,-999,-999.0,Clouds
24665,889,Thursday,11,College & University,-999,-999.0,Clouds
24665,889,Thursday,11,College & University,-999,-999.0,Clouds
24665,889,Thursday,13,College & University,-999,-999.0,Clouds
24665,889,Thursday,15,College & University,-999,-999.0,Clouds
24665,889,Thursday,15,College & University,-999,-999.0,Clouds
24665,889,Thursday,19,College & University,-999,-999.0,Clouds
24665,889,Friday,15,Shop & Service,-999,7.5,Clear
24665,889,Friday,15,Arts & Entertainment,-999,7.2,Clear
24666,889,Monday,9,Travel & Transport,-999,-999.0,Clouds
24666,889,Monday,9,College & University,-999,-999.0,Clouds
24666,889,Monday,9,College & University,-999,-999.0,Clouds
24666,889,Monday,9,College & University,-999,-999.0,Clouds
24666,889,Monday,11,College & University,-999,-999.0,Clouds
24666,889,Monday,15,College & University,-999,-999.0,Clouds
24666,889,Monday,16,College & University,-999,-999.0,Clouds
24666,889,Tuesday,11,Travel & Transport,-999,-999.0,Clouds
24666,889,Tuesday,11,College & University,-999,-999.0,Clouds
24666,889,Tuesday,11,College & University,-999,-999.0,Clouds
24666,889,Tuesday,11,College & University,-999,-999.0,Clouds
24666,889,Tuesday,12,College & University,-999,-999.0,Clouds
24666,889,Tuesday,13,College & University,-999,-999.0,Clouds
24666,889,Tuesday,13,College & University,-999,-999.0,Clouds
24666,889,Tuesday,13,College & University,-999,-999.0,Clouds
24666,889,Tuesday,16,Shop & Service,-999,8.3,Rain
24666,889,Tuesday,16,Shop & Service,-999,7.5,Rain
24666,889,Tuesday,17,Food,-999,6.9,Rain
24666,889,Tuesday,17,Food,1,-999.0,Rain
24666,889,Tuesday,17,Travel & Transport,-999,-999.0,Rain
24666,889,Wednesday,14,Shop & Service,-999,-999.0,Clouds
24666,889,Friday,9,Travel & Transport,-999,-999.0,Clear
24666,889,Friday,9,College & University,-999,-999.0,Clear
24666,889,Friday,9,College & University,-999,-999.0,Clear
24669,889,Wednesday,7,Travel & Transport,-999,-999.0,Clouds
24669,889,Wednesday,8,College & University,-999,-999.0,Clouds
24669,889,Wednesday,8,College & University,-999,-999.0,Clouds
24669,889,Wednesday,11,Shop & Service,-999,8.3,Clear
24669,889,Wednesday,12,Food,1,7.2,Clear
24669,889,Wednesday,13,Shop & Service,-999,-999.0,Clouds
24669,889,Thursday,8,College & University,-999,-999.0,Clear
24669,889,Thursday,8,College & University,-999,-999.0,Clear
24669,889,Thursday,12,College & University,-999,-999.0,Clouds
24669,889,Thursday,13,College & University,-999,-999.0,Clear
24669,889,Thursday,15,College & University,-999,-999.0,Clouds
24669,889,Friday,12,Outdoors & Recreation,-999,-999.0,Clear
24669,889,Friday,13,Shop & Service,-999,-999.0,Clouds
24669,889,Friday,13,Food,1,6.1,Clouds
24669,889,Saturday,14,Outdoors & Recreation,-999,-999.0,Clouds
24670,889,Monday,7,Travel & Transport,-999,-999.0,Clouds
24670,889,Monday,8,College & University,-999,-999.0,Clouds
24670,889,Monday,8,College & University,-999,-999.0,Clouds
24670,889,Monday,8,College & University,-999,-999.0,Clear
24670,889,Monday,12,College & University,-999,-999.0,Clear
24670,889,Monday,14,College & University,-999,-999.0,Clouds
